mirror_id,zone,width_m,height_m,installation_height_m,x_m,y_m
2299,4,6.36,6.36,3.23,302.57500000000056,150.1296706855129
2300,4,6.36,6.36,3.23,314.1250000000006,150.1296706855129
2301,4,6.36,6.36,3.23,-303.79999999999995,160.13226409922316
2302,4,6.36,6.36,3.23,-292.24999999999994,160.13226409922316
2303,3,6.42,6.42,3.26,-280.69999999999993,160.13226409922316
2304,3,6.42,6.42,3.26,-269.1499999999999,160.13226409922316
2305,3,6.42,6.42,3.26,-257.5999999999999,160.13226409922316
2306,3,6.42,6.42,3.26,-246.0499999999999,160.13226409922316
2307,3,6.42,6.42,3.26,-234.4999999999999,160.13226409922316
2308,2,6.48,6.48,3.29,-222.94999999999987,160.13226409922316
2309,2,6.48,6.48,3.29,-211.39999999999986,160.13226409922316
2310,2,6.48,6.48,3.29,-199.84999999999985,160.13226409922316
2311,2,6.48,6.48,3.29,-188.29999999999984,160.13226409922316
2312,2,6.48,6.48,3.29,-176.74999999999983,160.13226409922316
2313,2,6.48,6.48,3.29,-165.19999999999982,160.13226409922316
2314,1,6.54,6.54,3.32,-153.6499999999998,160.13226409922316
2315,1,6.54,6.54,3.32,-142.0999999999998,160.13226409922316
2316,1,6.54,6.54,3.32,-130.54999999999978,160.13226409922316
2317,1,6.54,6.54,3.32,-118.99999999999977,160.13226409922316
2318,1,6.54,6.54,3.32,-107.44999999999976,160.13226409922316
2319,1,6.54,6.54,3.32,-95.89999999999975,160.13226409922316
2320,1,6.54,6.54,3.32,-84.34999999999974,160.13226409922316
2321,1,6.54,6.54,3.32,-72.79999999999973,160.13226409922316
2322,1,6.54,6.54,3.32,-61.249999999999716,160.13226409922316
2323,1,6.54,6.54,3.32,-49.699999999999704,160.13226409922316
2324,1,6.54,6.54,3.32,-38.14999999999969,160.13226409922316
2325,1,6.54,6.54,3.32,-26.59999999999968,160.13226409922316
2326,1,6.54,6.54,3.32,-15.04999999999967,160.13226409922316
2327,1,6.54,6.54,3.32,-3.499999999999659,160.13226409922316
2328,1,6.54,6.54,3.32,8.050000000000352,160.13226409922316
2329,1,6.54,6.54,3.32,19.600000000000364,160.13226409922316
2330,1,6.54,6.54,3.32,31.150000000000375,160.13226409922316
2331,1,6.54,6.54,3.32,42.70000000000039,160.13226409922316
2332,1,6.54,6.54,3.32,54.2500000000004,160.13226409922316
2333,1,6.54,6.54,3.32,65.80000000000041,160.13226409922316
2334,1,6.54,6.54,3.32,77.35000000000042,160.13226409922316
2335,1,6.54,6.54,3.32,88.90000000000043,160.13226409922316
2336,1,6.54,6.54,3.32,100.45000000000044,160.13226409922316
2337,1,6.54,6.54,3.32,112.00000000000045,160.13226409922316
2338,1,6.54,6.54,3.32,123.55000000000047,160.13226409922316
2339,1,6.54,6.54,3.32,135.10000000000048,160.13226409922316
2340,1,6.54,6.54,3.32,146.6500000000005,160.13226409922316
2341,1,6.54,6.54,3.32,158.20000000000044,160.13226409922316
2342,2,6.48,6.48,3.29,169.7500000000005,160.13226409922316
2343,2,6.48,6.48,3.29,181.30000000000058,160.13226409922316
2344,2,6.48,6.48,3.29,192.85000000000053,160.13226409922316
2345,2,6.48,6.48,3.29,204.4000000000005,160.13226409922316
2346,2,6.48,6.48,3.29,215.95000000000056,160.13226409922316
2347,2,6.48,6.48,3.29,227.50000000000063,160.13226409922316
2348,3,6.42,6.42,3.26,239.05000000000058,160.13226409922316
2349,3,6.42,6.42,3.26,250.60000000000053,160.13226409922316
2350,3,6.42,6.42,3.26,262.1500000000006,160.13226409922316
2351,3,6.42,6.42,3.26,273.70000000000067,160.13226409922316
2352,3,6.42,6.42,3.26,285.2500000000006,160.13226409922316
2353,4,6.36,6.36,3.23,296.8000000000006,160.13226409922316
2354,4,6.36,6.36,3.23,308.35000000000065,160.13226409922316
2355,4,6.36,6.36,3.23,-298.025,170.13485751293337
2356,4,6.36,6.36,3.23,-286.47499999999997,170.13485751293337
2357,3,6.42,6.42,3.26,-274.92499999999995,170.13485751293337
2358,3,6.42,6.42,3.26,-263.37499999999994,170.13485751293337
2359,3,6.42,6.42,3.26,-251.8249999999999,170.13485751293337
2360,3,6.42,6.42,3.26,-240.2749999999999,170.13485751293337
2361,3,6.42,6.42,3.26,-228.72499999999988,170.13485751293337
2362,2,6.48,6.48,3.29,-217.17499999999987,170.13485751293337
2363,2,6.48,6.48,3.29,-205.62499999999986,170.13485751293337
2364,2,6.48,6.48,3.29,-194.07499999999985,170.13485751293337
2365,2,6.48,6.48,3.29,-182.52499999999984,170.13485751293337
2366,2,6.48,6.48,3.29,-170.97499999999982,170.13485751293337
2367,2,6.48,6.48,3.29,-159.4249999999998,170.13485751293337
2368,1,6.54,6.54,3.32,-147.8749999999998,170.13485751293337
2369,1,6.54,6.54,3.32,-136.3249999999998,170.13485751293337
2370,1,6.54,6.54,3.32,-124.77499999999978,170.13485751293337
2371,1,6.54,6.54,3.32,-113.22499999999977,170.13485751293337
2372,1,6.54,6.54,3.32,-101.67499999999976,170.13485751293337
2373,1,6.54,6.54,3.32,-90.12499999999974,170.13485751293337
2374,1,6.54,6.54,3.32,-78.57499999999973,170.13485751293337
2375,1,6.54,6.54,3.32,-67.02499999999972,170.13485751293337
2376,1,6.54,6.54,3.32,-55.47499999999972,170.13485751293337
2377,1,6.54,6.54,3.32,-43.924999999999706,170.13485751293337
2378,1,6.54,6.54,3.32,-32.374999999999694,170.13485751293337
2379,1,6.54,6.54,3.32,-20.824999999999683,170.13485751293337
2380,1,6.54,6.54,3.32,-9.27499999999967,170.13485751293337
2381,1,6.54,6.54,3.32,2.2750000000003414,170.13485751293337
2382,1,6.54,6.54,3.32,13.825000000000353,170.13485751293337
2383,1,6.54,6.54,3.32,25.375000000000362,170.13485751293337
2384,1,6.54,6.54,3.32,36.925000000000374,170.13485751293337
2385,1,6.54,6.54,3.32,48.475000000000385,170.13485751293337
2386,1,6.54,6.54,3.32,60.0250000000004,170.13485751293337
2387,1,6.54,6.54,3.32,71.57500000000041,170.13485751293337
2388,1,6.54,6.54,3.32,83.12500000000043,170.13485751293337
2389,1,6.54,6.54,3.32,94.67500000000044,170.13485751293337
2390,1,6.54,6.54,3.32,106.22500000000045,170.13485751293337
2391,1,6.54,6.54,3.32,117.77500000000046,170.13485751293337
2392,1,6.54,6.54,3.32,129.32500000000047,170.13485751293337
2393,1,6.54,6.54,3.32,140.87500000000048,170.13485751293337
2394,1,6.54,6.54,3.32,152.4250000000005,170.13485751293337
2395,2,6.48,6.48,3.29,163.97500000000045,170.13485751293337
2396,2,6.48,6.48,3.29,175.52500000000052,170.13485751293337
2397,2,6.48,6.48,3.29,187.07500000000059,170.13485751293337
2398,2,6.48,6.48,3.29,198.62500000000054,170.13485751293337
2399,2,6.48,6.48,3.29,210.1750000000005,170.13485751293337
2400,2,6.48,6.48,3.29,221.72500000000056,170.13485751293337
2401,3,6.42,6.42,3.26,233.27500000000063,170.13485751293337
2402,3,6.42,6.42,3.26,244.82500000000059,170.13485751293337
2403,3,6.42,6.42,3.26,256.3750000000005,170.13485751293337
2404,3,6.42,6.42,3.26,267.9250000000006,170.13485751293337
2405,3,6.42,6.42,3.26,279.47500000000065,170.13485751293337
2406,4,6.36,6.36,3.23,291.0250000000006,170.13485751293337
2407,4,6.36,6.36,3.23,302.57500000000056,170.13485751293337
2408,4,6.36,6.36,3.23,-292.24999999999994,180.13745092664368
2409,4,6.36,6.36,3.23,-280.69999999999993,180.13745092664368
2410,3,6.42,6.42,3.26,-269.1499999999999,180.13745092664368
2411,3,6.42,6.42,3.26,-257.5999999999999,180.13745092664368
2412,3,6.42,6.42,3.26,-246.0499999999999,180.13745092664368
2413,3,6.42,6.42,3.26,-234.4999999999999,180.13745092664368
2414,3,6.42,6.42,3.26,-222.94999999999987,180.13745092664368
2415,2,6.48,6.48,3.29,-211.39999999999986,180.13745092664368
2416,2,6.48,6.48,3.29,-199.84999999999985,180.13745092664368
2417,2,6.48,6.48,3.29,-188.29999999999984,180.13745092664368
2418,2,6.48,6.48,3.29,-176.74999999999983,180.13745092664368
2419,2,6.48,6.48,3.29,-165.19999999999982,180.13745092664368
2420,2,6.48,6.48,3.29,-153.6499999999998,180.13745092664368
2421,1,6.54,6.54,3.32,-142.0999999999998,180.13745092664368
2422,1,6.54,6.54,3.32,-130.54999999999978,180.13745092664368
2423,1,6.54,6.54,3.32,-118.99999999999977,180.13745092664368
2424,1,6.54,6.54,3.32,-107.44999999999976,180.13745092664368
2425,1,6.54,6.54,3.32,-95.89999999999975,180.13745092664368
2426,1,6.54,6.54,3.32,-84.34999999999974,180.13745092664368
2427,1,6.54,6.54,3.32,-72.79999999999973,180.13745092664368
2428,1,6.54,6.54,3.32,-61.249999999999716,180.13745092664368
2429,1,6.54,6.54,3.32,-49.699999999999704,180.13745092664368
2430,1,6.54,6.54,3.32,-38.14999999999969,180.13745092664368
2431,1,6.54,6.54,3.32,-26.59999999999968,180.13745092664368
2432,1,6.54,6.54,3.32,-15.04999999999967,180.13745092664368
2433,1,6.54,6.54,3.32,-3.499999999999659,180.13745092664368
2434,1,6.54,6.54,3.32,8.050000000000352,180.13745092664368
2435,1,6.54,6.54,3.32,19.600000000000364,180.13745092664368
2436,1,6.54,6.54,3.32,31.150000000000375,180.13745092664368
2437,1,6.54,6.54,3.32,42.70000000000039,180.13745092664368
2438,1,6.54,6.54,3.32,54.2500000000004,180.13745092664368
2439,1,6.54,6.54,3.32,65.80000000000041,180.13745092664368
2440,1,6.54,6.54,3.32,77.35000000000042,180.13745092664368
2441,1,6.54,6.54,3.32,88.90000000000043,180.13745092664368
2442,1,6.54,6.54,3.32,100.45000000000044,180.13745092664368
2443,1,6.54,6.54,3.32,112.00000000000045,180.13745092664368
2444,1,6.54,6.54,3.32,123.55000000000047,180.13745092664368
2445,1,6.54,6.54,3.32,135.10000000000048,180.13745092664368
2446,2,6.48,6.48,3.29,146.6500000000005,180.13745092664368
2447,2,6.48,6.48,3.29,158.20000000000044,180.13745092664368
2448,2,6.48,6.48,3.29,169.7500000000005,180.13745092664368
2449,2,6.48,6.48,3.29,181.30000000000058,180.13745092664368
2450,2,6.48,6.48,3.29,192.85000000000053,180.13745092664368
2451,2,6.48,6.48,3.29,204.4000000000005,180.13745092664368
2452,2,6.48,6.48,3.29,215.95000000000056,180.13745092664368
2453,3,6.42,6.42,3.26,227.50000000000063,180.13745092664368
2454,3,6.42,6.42,3.26,239.05000000000058,180.13745092664368
2455,3,6.42,6.42,3.26,250.60000000000053,180.13745092664368
2456,3,6.42,6.42,3.26,262.1500000000006,180.13745092664368
2457,3,6.42,6.42,3.26,273.70000000000067,180.13745092664368
2458,4,6.36,6.36,3.23,285.2500000000006,180.13745092664368
2459,4,6.36,6.36,3.23,296.8000000000006,180.13745092664368
2460,4,6.36,6.36,3.23,-286.47499999999997,190.140044340354
2461,4,6.36,6.36,3.23,-274.92499999999995,190.140044340354
2462,3,6.42,6.42,3.26,-263.37499999999994,190.140044340354
2463,3,6.42,6.42,3.26,-251.8249999999999,190.140044340354
2464,3,6.42,6.42,3.26,-240.2749999999999,190.140044340354
2465,3,6.42,6.42,3.26,-228.72499999999988,190.140044340354
2466,3,6.42,6.42,3.26,-217.17499999999987,190.140044340354
2467,2,6.48,6.48,3.29,-205.62499999999986,190.140044340354
2468,2,6.48,6.48,3.29,-194.07499999999985,190.140044340354
2469,2,6.48,6.48,3.29,-182.52499999999984,190.140044340354
2470,2,6.48,6.48,3.29,-170.97499999999982,190.140044340354
2471,2,6.48,6.48,3.29,-159.4249999999998,190.140044340354
2472,2,6.48,6.48,3.29,-147.8749999999998,190.140044340354
2473,2,6.48,6.48,3.29,-136.3249999999998,190.140044340354
2474,1,6.54,6.54,3.32,-124.77499999999978,190.140044340354
2475,1,6.54,6.54,3.32,-113.22499999999977,190.140044340354
2476,1,6.54,6.54,3.32,-101.67499999999976,190.140044340354
2477,1,6.54,6.54,3.32,-90.12499999999974,190.140044340354
2478,1,6.54,6.54,3.32,-78.57499999999973,190.140044340354
2479,1,6.54,6.54,3.32,-67.02499999999972,190.140044340354
2480,1,6.54,6.54,3.32,-55.47499999999972,190.140044340354
2481,1,6.54,6.54,3.32,-43.924999999999706,190.140044340354
2482,1,6.54,6.54,3.32,-32.374999999999694,190.140044340354
2483,1,6.54,6.54,3.32,-20.824999999999683,190.140044340354
2484,1,6.54,6.54,3.32,-9.27499999999967,190.140044340354
2485,1,6.54,6.54,3.32,2.2750000000003414,190.140044340354
2486,1,6.54,6.54,3.32,13.825000000000353,190.140044340354
2487,1,6.54,6.54,3.32,25.375000000000362,190.140044340354
2488,1,6.54,6.54,3.32,36.925000000000374,190.140044340354
2489,1,6.54,6.54,3.32,48.475000000000385,190.140044340354
2490,1,6.54,6.54,3.32,60.0250000000004,190.140044340354
2491,1,6.54,6.54,3.32,71.57500000000041,190.140044340354
2492,1,6.54,6.54,3.32,83.12500000000043,190.140044340354
2493,1,6.54,6.54,3.32,94.67500000000044,190.140044340354
2494,1,6.54,6.54,3.32,106.22500000000045,190.140044340354
2495,1,6.54,6.54,3.32,117.77500000000046,190.140044340354
2496,1,6.54,6.54,3.32,129.32500000000047,190.140044340354
2497,2,6.48,6.48,3.29,140.87500000000048,190.140044340354
2498,2,6.48,6.48,3.29,152.4250000000005,190.140044340354
2499,2,6.48,6.48,3.29,163.97500000000045,190.140044340354
2500,2,6.48,6.48,3.29,175.52500000000052,190.140044340354
2501,2,6.48,6.48,3.29,187.07500000000059,190.140044340354
2502,2,6.48,6.48,3.29,198.62500000000054,190.140044340354
2503,2,6.48,6.48,3.29,210.1750000000005,190.140044340354
2504,3,6.42,6.42,3.26,221.72500000000056,190.140044340354
2505,3,6.42,6.42,3.26,233.27500000000063,190.140044340354
2506,3,6.42,6.42,3.26,244.82500000000059,190.140044340354
2507,3,6.42,6.42,3.26,256.3750000000005,190.140044340354
2508,3,6.42,6.42,3.26,267.9250000000006,190.140044340354
2509,4,6.36,6.36,3.23,279.47500000000065,190.140044340354
2510,4,6.36,6.36,3.23,291.0250000000006,190.140044340354
2511,4,6.36,6.36,3.23,-280.69999999999993,200.1426377540642
2512,3,6.42,6.42,3.26,-269.1499999999999,200.1426377540642
2513,3,6.42,6.42,3.26,-257.5999999999999,200.1426377540642
2514,3,6.42,6.42,3.26,-246.0499999999999,200.1426377540642
2515,3,6.42,6.42,3.26,-234.4999999999999,200.1426377540642
2516,3,6.42,6.42,3.26,-222.94999999999987,200.1426377540642
2517,3,6.42,6.42,3.26,-211.39999999999986,200.1426377540642
2518,2,6.48,6.48,3.29,-199.84999999999985,200.1426377540642
2519,2,6.48,6.48,3.29,-188.29999999999984,200.1426377540642
2520,2,6.48,6.48,3.29,-176.74999999999983,200.1426377540642
2521,2,6.48,6.48,3.29,-165.19999999999982,200.1426377540642
2522,2,6.48,6.48,3.29,-153.6499999999998,200.1426377540642
2523,2,6.48,6.48,3.29,-142.0999999999998,200.1426377540642
2524,2,6.48,6.48,3.29,-130.54999999999978,200.1426377540642
2525,1,6.54,6.54,3.32,-118.99999999999977,200.1426377540642
2526,1,6.54,6.54,3.32,-107.44999999999976,200.1426377540642
2527,1,6.54,6.54,3.32,-95.89999999999975,200.1426377540642
2528,1,6.54,6.54,3.32,-84.34999999999974,200.1426377540642
2529,1,6.54,6.54,3.32,-72.79999999999973,200.1426377540642
2530,1,6.54,6.54,3.32,-61.249999999999716,200.1426377540642
2531,1,6.54,6.54,3.32,-49.699999999999704,200.1426377540642
2532,1,6.54,6.54,3.32,-38.14999999999969,200.1426377540642
2533,1,6.54,6.54,3.32,-26.59999999999968,200.1426377540642
2534,1,6.54,6.54,3.32,-15.04999999999967,200.1426377540642
2535,1,6.54,6.54,3.32,-3.499999999999659,200.1426377540642
2536,1,6.54,6.54,3.32,8.050000000000352,200.1426377540642
2537,1,6.54,6.54,3.32,19.600000000000364,200.1426377540642
2538,1,6.54,6.54,3.32,31.150000000000375,200.1426377540642
2539,1,6.54,6.54,3.32,42.70000000000039,200.1426377540642
2540,1,6.54,6.54,3.32,54.2500000000004,200.1426377540642
2541,1,6.54,6.54,3.32,65.80000000000041,200.1426377540642
2542,1,6.54,6.54,3.32,77.35000000000042,200.1426377540642
2543,1,6.54,6.54,3.32,88.90000000000043,200.1426377540642
2544,1,6.54,6.54,3.32,100.45000000000044,200.1426377540642
2545,1,6.54,6.54,3.32,112.00000000000045,200.1426377540642
2546,1,6.54,6.54,3.32,123.55000000000047,200.1426377540642
2547,2,6.48,6.48,3.29,135.10000000000048,200.1426377540642
2548,2,6.48,6.48,3.29,146.6500000000005,200.1426377540642
2549,2,6.48,6.48,3.29,158.20000000000044,200.1426377540642
2550,2,6.48,6.48,3.29,169.7500000000005,200.1426377540642
2551,2,6.48,6.48,3.29,181.30000000000058,200.1426377540642
2552,2,6.48,6.48,3.29,192.85000000000053,200.1426377540642
2553,2,6.48,6.48,3.29,204.4000000000005,200.1426377540642
2554,3,6.42,6.42,3.26,215.95000000000056,200.1426377540642
2555,3,6.42,6.42,3.26,227.50000000000063,200.1426377540642
2556,3,6.42,6.42,3.26,239.05000000000058,200.1426377540642
2557,3,6.42,6.42,3.26,250.60000000000053,200.1426377540642
2558,3,6.42,6.42,3.26,262.1500000000006,200.1426377540642
2559,4,6.36,6.36,3.23,273.70000000000067,200.1426377540642
2560,4,6.36,6.36,3.23,285.2500000000006,200.1426377540642
2561,4,6.36,6.36,3.23,-274.92499999999995,210.1452311677744
2562,3,6.42,6.42,3.26,-263.37499999999994,210.1452311677744
2563,3,6.42,6.42,3.26,-251.8249999999999,210.1452311677744
2564,3,6.42,6.42,3.26,-240.2749999999999,210.1452311677744
2565,3,6.42,6.42,3.26,-228.72499999999988,210.1452311677744
2566,3,6.42,6.42,3.26,-217.17499999999987,210.1452311677744
2567,3,6.42,6.42,3.26,-205.62499999999986,210.1452311677744
2568,2,6.48,6.48,3.29,-194.07499999999985,210.1452311677744
2569,2,6.48,6.48,3.29,-182.52499999999984,210.1452311677744
2570,2,6.48,6.48,3.29,-170.97499999999982,210.1452311677744
2571,2,6.48,6.48,3.29,-159.4249999999998,210.1452311677744
2572,2,6.48,6.48,3.29,-147.8749999999998,210.1452311677744
2573,2,6.48,6.48,3.29,-136.3249999999998,210.1452311677744
2574,2,6.48,6.48,3.29,-124.77499999999978,210.1452311677744
2575,2,6.48,6.48,3.29,-113.22499999999977,210.1452311677744
2576,1,6.54,6.54,3.32,-101.67499999999976,210.1452311677744
2577,1,6.54,6.54,3.32,-90.12499999999974,210.1452311677744
2578,1,6.54,6.54,3.32,-78.57499999999973,210.1452311677744
2579,1,6.54,6.54,3.32,-67.02499999999972,210.1452311677744
2580,1,6.54,6.54,3.32,-55.47499999999972,210.1452311677744
2581,1,6.54,6.54,3.32,-43.924999999999706,210.1452311677744
2582,1,6.54,6.54,3.32,-32.374999999999694,210.1452311677744
2583,1,6.54,6.54,3.32,-20.824999999999683,210.1452311677744
2584,1,6.54,6.54,3.32,-9.27499999999967,210.1452311677744
2585,1,6.54,6.54,3.32,2.2750000000003414,210.1452311677744
2586,1,6.54,6.54,3.32,13.825000000000353,210.1452311677744
2587,1,6.54,6.54,3.32,25.375000000000362,210.1452311677744
2588,1,6.54,6.54,3.32,36.925000000000374,210.1452311677744
2589,1,6.54,6.54,3.32,48.475000000000385,210.1452311677744
2590,1,6.54,6.54,3.32,60.0250000000004,210.1452311677744
2591,1,6.54,6.54,3.32,71.57500000000041,210.1452311677744
2592,1,6.54,6.54,3.32,83.12500000000043,210.1452311677744
2593,1,6.54,6.54,3.32,94.67500000000044,210.1452311677744
2594,1,6.54,6.54,3.32,106.22500000000045,210.1452311677744
2595,2,6.48,6.48,3.29,117.77500000000046,210.1452311677744
2596,2,6.48,6.48,3.29,129.32500000000047,210.1452311677744
2597,2,6.48,6.48,3.29,140.87500000000048,210.1452311677744
2598,2,6.48,6.48,3.29,152.4250000000005,210.1452311677744
2599,2,6.48,6.48,3.29,163.97500000000045,210.1452311677744
2600,2,6.48,6.48,3.29,175.52500000000052,210.1452311677744
2601,2,6.48,6.48,3.29,187.07500000000059,210.1452311677744
2602,2,6.48,6.48,3.29,198.62500000000054,210.1452311677744
2603,3,6.42,6.42,3.26,210.1750000000005,210.1452311677744
2604,3,6.42,6.42,3.26,221.72500000000056,210.1452311677744
2605,3,6.42,6.42,3.26,233.27500000000063,210.1452311677744
2606,3,6.42,6.42,3.26,244.82500000000059,210.1452311677744
2607,3,6.42,6.42,3.26,256.3750000000005,210.1452311677744
2608,4,6.36,6.36,3.23,267.9250000000006,210.1452311677744
2609,4,6.36,6.36,3.23,279.47500000000065,210.1452311677744
2610,4,6.36,6.36,3.23,-269.1499999999999,220.1478245814847
2611,4,6.36,6.36,3.23,-257.5999999999999,220.1478245814847
2612,3,6.42,6.42,3.26,-246.0499999999999,220.1478245814847
2613,3,6.42,6.42,3.26,-234.4999999999999,220.1478245814847
2614,3,6.42,6.42,3.26,-222.94999999999987,220.1478245814847
2615,3,6.42,6.42,3.26,-211.39999999999986,220.1478245814847
2616,3,6.42,6.42,3.26,-199.84999999999985,220.1478245814847
2617,2,6.48,6.48,3.29,-188.29999999999984,220.1478245814847
2618,2,6.48,6.48,3.29,-176.74999999999983,220.1478245814847
2619,2,6.48,6.48,3.29,-165.19999999999982,220.1478245814847
2620,2,6.48,6.48,3.29,-153.6499999999998,220.1478245814847
2621,2,6.48,6.48,3.29,-142.0999999999998,220.1478245814847
2622,2,6.48,6.48,3.29,-130.54999999999978,220.1478245814847
2623,2,6.48,6.48,3.29,-118.99999999999977,220.1478245814847
2624,2,6.48,6.48,3.29,-107.44999999999976,220.1478245814847
2625,2,6.48,6.48,3.29,-95.89999999999975,220.1478245814847
2626,1,6.54,6.54,3.32,-84.34999999999974,220.1478245814847
2627,1,6.54,6.54,3.32,-72.79999999999973,220.1478245814847
2628,1,6.54,6.54,3.32,-61.249999999999716,220.1478245814847
2629,1,6.54,6.54,3.32,-49.699999999999704,220.1478245814847
2630,1,6.54,6.54,3.32,-38.14999999999969,220.1478245814847
2631,1,6.54,6.54,3.32,-26.59999999999968,220.1478245814847
2632,1,6.54,6.54,3.32,-15.04999999999967,220.1478245814847
2633,1,6.54,6.54,3.32,-3.499999999999659,220.1478245814847
2634,1,6.54,6.54,3.32,8.050000000000352,220.1478245814847
2635,1,6.54,6.54,3.32,19.600000000000364,220.1478245814847
2636,1,6.54,6.54,3.32,31.150000000000375,220.1478245814847
2637,1,6.54,6.54,3.32,42.70000000000039,220.1478245814847
2638,1,6.54,6.54,3.32,54.2500000000004,220.1478245814847
2639,1,6.54,6.54,3.32,65.80000000000041,220.1478245814847
2640,1,6.54,6.54,3.32,77.35000000000042,220.1478245814847
2641,1,6.54,6.54,3.32,88.90000000000043,220.1478245814847
2642,2,6.48,6.48,3.29,100.45000000000044,220.1478245814847
2643,2,6.48,6.48,3.29,112.00000000000045,220.1478245814847
2644,2,6.48,6.48,3.29,123.55000000000047,220.1478245814847
2645,2,6.48,6.48,3.29,135.10000000000048,220.1478245814847
2646,2,6.48,6.48,3.29,146.6500000000005,220.1478245814847
2647,2,6.48,6.48,3.29,158.20000000000044,220.1478245814847
2648,2,6.48,6.48,3.29,169.7500000000005,220.1478245814847
2649,2,6.48,6.48,3.29,181.30000000000058,220.1478245814847
2650,3,6.42,6.42,3.26,192.85000000000053,220.1478245814847
2651,3,6.42,6.42,3.26,204.4000000000005,220.1478245814847
2652,3,6.42,6.42,3.26,215.95000000000056,220.1478245814847
2653,3,6.42,6.42,3.26,227.50000000000063,220.1478245814847
2654,3,6.42,6.42,3.26,239.05000000000058,220.1478245814847
2655,3,6.42,6.42,3.26,250.60000000000053,220.1478245814847
2656,4,6.36,6.36,3.23,262.1500000000006,220.1478245814847
2657,4,6.36,6.36,3.23,-263.37499999999994,230.15041799519503
2658,4,6.36,6.36,3.23,-251.8249999999999,230.15041799519503
2659,3,6.42,6.42,3.26,-240.2749999999999,230.15041799519503
2660,3,6.42,6.42,3.26,-228.72499999999988,230.15041799519503
2661,3,6.42,6.42,3.26,-217.17499999999987,230.15041799519503
2662,3,6.42,6.42,3.26,-205.62499999999986,230.15041799519503
2663,3,6.42,6.42,3.26,-194.07499999999985,230.15041799519503
2664,2,6.48,6.48,3.29,-182.52499999999984,230.15041799519503
2665,2,6.48,6.48,3.29,-170.97499999999982,230.15041799519503
2666,2,6.48,6.48,3.29,-159.4249999999998,230.15041799519503
2667,2,6.48,6.48,3.29,-147.8749999999998,230.15041799519503
2668,2,6.48,6.48,3.29,-136.3249999999998,230.15041799519503
2669,2,6.48,6.48,3.29,-124.77499999999978,230.15041799519503
2670,2,6.48,6.48,3.29,-113.22499999999977,230.15041799519503
2671,2,6.48,6.48,3.29,-101.67499999999976,230.15041799519503
2672,2,6.48,6.48,3.29,-90.12499999999974,230.15041799519503
2673,2,6.48,6.48,3.29,-78.57499999999973,230.15041799519503
2674,1,6.54,6.54,3.32,-67.02499999999972,230.15041799519503
2675,1,6.54,6.54,3.32,-55.47499999999972,230.15041799519503
2676,1,6.54,6.54,3.32,-43.924999999999706,230.15041799519503
2677,1,6.54,6.54,3.32,-32.374999999999694,230.15041799519503
2678,1,6.54,6.54,3.32,-20.824999999999683,230.15041799519503
2679,1,6.54,6.54,3.32,-9.27499999999967,230.15041799519503
2680,1,6.54,6.54,3.32,2.2750000000003414,230.15041799519503
2681,1,6.54,6.54,3.32,13.825000000000353,230.15041799519503
2682,1,6.54,6.54,3.32,25.375000000000362,230.15041799519503
2683,1,6.54,6.54,3.32,36.925000000000374,230.15041799519503
2684,1,6.54,6.54,3.32,48.475000000000385,230.15041799519503
2685,1,6.54,6.54,3.32,60.0250000000004,230.15041799519503
2686,1,6.54,6.54,3.32,71.57500000000041,230.15041799519503
2687,2,6.48,6.48,3.29,83.12500000000043,230.15041799519503
2688,2,6.48,6.48,3.29,94.67500000000044,230.15041799519503
2689,2,6.48,6.48,3.29,106.22500000000045,230.15041799519503
2690,2,6.48,6.48,3.29,117.77500000000046,230.15041799519503
2691,2,6.48,6.48,3.29,129.32500000000047,230.15041799519503
2692,2,6.48,6.48,3.29,140.87500000000048,230.15041799519503
2693,2,6.48,6.48,3.29,152.4250000000005,230.15041799519503
2694,2,6.48,6.48,3.29,163.97500000000045,230.15041799519503
2695,2,6.48,6.48,3.29,175.52500000000052,230.15041799519503
2696,3,6.42,6.42,3.26,187.07500000000059,230.15041799519503
2697,3,6.42,6.42,3.26,198.62500000000054,230.15041799519503
2698,3,6.42,6.42,3.26,210.1750000000005,230.15041799519503
2699,3,6.42,6.42,3.26,221.72500000000056,230.15041799519503
2700,3,6.42,6.42,3.26,233.27500000000063,230.15041799519503
2701,3,6.42,6.42,3.26,244.82500000000059,230.15041799519503
2702,4,6.36,6.36,3.23,256.3750000000005,230.15041799519503
2703,4,6.36,6.36,3.23,-246.0499999999999,240.15301140890523
2704,3,6.42,6.42,3.26,-234.4999999999999,240.15301140890523
2705,3,6.42,6.42,3.26,-222.94999999999987,240.15301140890523
2706,3,6.42,6.42,3.26,-211.39999999999986,240.15301140890523
2707,3,6.42,6.42,3.26,-199.84999999999985,240.15301140890523
2708,3,6.42,6.42,3.26,-188.29999999999984,240.15301140890523
2709,3,6.42,6.42,3.26,-176.74999999999983,240.15301140890523
2710,2,6.48,6.48,3.29,-165.19999999999982,240.15301140890523
2711,2,6.48,6.48,3.29,-153.6499999999998,240.15301140890523
2712,2,6.48,6.48,3.29,-142.0999999999998,240.15301140890523
2713,2,6.48,6.48,3.29,-130.54999999999978,240.15301140890523
2714,2,6.48,6.48,3.29,-118.99999999999977,240.15301140890523
2715,2,6.48,6.48,3.29,-107.44999999999976,240.15301140890523
2716,2,6.48,6.48,3.29,-95.89999999999975,240.15301140890523
